item,cod_loja,semana_comercial,data_semana_comercial,venda,categoria_loja,localidade,loja_tamanho,clima
100342,109,202241,2022-10-09,4,fisica,br,M,RIO
100342,292,202237,2022-09-11,4,fisica,br,M,SPO
100342,235,202241,2022-10-09,5,fisica,br,M,NOR
100342,236,202242,2022-10-16,1,fisica,br,M,RIO
100342,187,202240,2022-10-02,2,fisica,br,M,SPO
100342,39,202242,2022-10-16,4,fisica,br,M,RIO
100342,378,202239,2022-09-25,3,fisica,br,PP,NOR
100342,112,202242,2022-10-16,5,fisica,br,M,NOR
100342,131,202237,2022-09-11,5,fisica,br,P,RIO
100342,66,202242,2022-10-16,3,fisica,br,M,NOR
100342,90,202237,2022-09-11,3,fisica,br,PP,RIO
100342,309,202239,2022-09-25,3,fisica,br,M,NOR
100342,323,202237,2022-09-11,2,fisica,br,P,NOR
100342,215,202239,2022-09-25,5,fisica,br,M,RIO
100342,75,202238,2022-09-18,11,fisica,br,M,RIO
100342,285,202241,2022-10-09,1,fisica,br,P,RIO
100342,348,202239,2022-09-25,4,fisica,br,G,SPO
100342,126,202241,2022-10-09,0,fisica,br,M,RIO
100342,327,202241,2022-10-09,3,fisica,br,P,RIO
100342,365,202242,2022-10-16,2,fisica,br,PP,NOR
100342,284,202237,2022-09-11,1,fisica,br,M,NOR
100342,363,202242,2022-10-16,-2,fisica,br,PP,SPO
100342,199,202239,2022-09-25,-1,fisica,br,P,SPO
100342,142,202237,2022-09-11,4,fisica,br,P,NOR
100342,251,202238,2022-09-18,2,fisica,br,P,RIO
100342,285,202240,2022-10-02,-1,fisica,br,P,RIO
100342,388,202238,2022-09-18,2,fisica,br,P,RIO
100342,217,202242,2022-10-16,2,fisica,br,M,NOR
100342,256,202238,2022-09-18,3,fisica,br,PP,NOR
100342,312,202242,2022-10-16,4,fisica,br,M,SUL
100342,162,202242,2022-10-16,4,fisica,br,M,RIO
100342,134,202242,2022-10-16,-1,fisica,br,M,SPO
100342,397,202240,2022-10-02,0,fisica,br,P,SUL
100342,343,202241,2022-10-09,1,fisica,br,P,RIO
100342,46,202237,2022-09-11,3,fisica,br,G,NOR
100342,79,202237,2022-09-11,4,fisica,br,P,RIO
100342,174,202242,2022-10-16,2,fisica,br,M,NOR
100342,301,202241,2022-10-09,2,fisica,br,M,RIO
100342,306,202238,2022-09-18,1,fisica,br,P,RIO
100342,303,202239,2022-09-25,4,fisica,br,M,SUL
100342,77,202241,2022-10-09,3,fisica,br,M,SPO
100342,186,202241,2022-10-09,-3,fisica,br,G,SPO
100342,23,202238,2022-09-18,1,fisica,br,M,RIO
100342,192,202239,2022-09-25,1,fisica,br,M,SPO
100342,35,202240,2022-10-02,2,fisica,br,G,SPO
100342,355,202237,2022-09-11,1,fisica,br,P,RIO
100342,324,202237,2022-09-11,1,fisica,br,PP,NOR
100342,365,202238,2022-09-18,1,fisica,br,PP,NOR
100342,263,202238,2022-09-18,8,fisica,br,M,NOR
100342,314,202239,2022-09-25,3,fisica,br,PP,SPO
100342,66,202237,2022-09-11,5,fisica,br,M,NOR
100342,352,202240,2022-10-02,2,fisica,br,P,SUL
100342,282,202241,2022-10-09,2,fisica,br,PP,RIO
100342,126,202238,2022-09-18,1,fisica,br,M,RIO
100342,370,202242,2022-10-16,1,fisica,br,PP,SUL
100342,236,202239,2022-09-25,1,fisica,br,M,RIO
100342,368,202239,2022-09-25,1,fisica,br,M,SUL
100342,224,202242,2022-10-16,2,fisica,br,M,RIO
100342,280,202241,2022-10-09,-1,fisica,br,P,SPO
100342,240,202241,2022-10-09,0,fisica,br,P,RIO
100342,197,202240,2022-10-02,5,fisica,br,PP,RIO
100342,169,202242,2022-10-16,1,fisica,br,P,RIO
100342,179,202239,2022-09-25,5,fisica,br,M,SPO
100342,373,202237,2022-09-11,1,fisica,br,P,SUL
100342,241,202240,2022-10-02,0,fisica,br,P,RIO
100342,377,202238,2022-09-18,1,fisica,br,M,NOR
100342,377,202237,2022-09-11,0,fisica,br,M,NOR
100342,345,202238,2022-09-18,1,fisica,br,PP,RIO
100342,367,202237,2022-09-11,1,fisica,br,P,SPO
100342,370,202240,2022-10-02,1,fisica,br,PP,SUL
100342,61,202239,2022-09-25,6,fisica,br,M,NOR
100342,109,202238,2022-09-18,2,fisica,br,M,RIO
100342,339,202242,2022-10-16,1,fisica,br,PP,SUL
100342,81,202238,2022-09-18,1,fisica,br,PP,NOR
100342,112,202237,2022-09-11,2,fisica,br,M,NOR
100342,53,202242,2022-10-16,1,fisica,br,G,RIO
100342,338,202242,2022-10-16,2,fisica,br,P,RIO
100342,300,202239,2022-09-25,1,fisica,br,PP,NOR
100342,31,202242,2022-10-16,1,fisica,br,G,SPO
100342,257,202242,2022-10-16,-1,fisica,br,P,RIO
100342,377,202239,2022-09-25,2,fisica,br,M,NOR
100342,168,202242,2022-10-16,1,fisica,br,M,RIO
100342,197,202237,2022-09-11,1,fisica,br,PP,RIO
100342,256,202239,2022-09-25,1,fisica,br,PP,NOR
100342,211,202242,2022-10-16,1,fisica,br,P,SPO
100342,300,202241,2022-10-09,1,fisica,br,PP,NOR
100342,142,202238,2022-09-18,3,fisica,br,P,NOR
100342,239,202241,2022-10-09,1,fisica,br,P,RIO
100342,319,202240,2022-10-02,-1,fisica,br,M,SUL
100342,137,202238,2022-09-18,1,fisica,br,P,RIO
100342,241,202239,2022-09-25,2,fisica,br,P,RIO
100342,190,202240,2022-10-02,-1,fisica,br,M,RIO
100342,200,202242,2022-10-16,-1,fisica,br,PP,RIO
100342,248,202240,2022-10-02,1,fisica,br,P,NOR
100342,229,202241,2022-10-09,-1,fisica,br,P,RIO
100342,122,202240,2022-10-02,1,fisica,br,M,NOR
100342,374,202239,2022-09-25,1,fisica,br,PP,SUL
100342,331,202240,2022-10-02,1,fisica,br,P,NOR
100342,165,202239,2022-09-25,1,fisica,br,M,NOR
100342,291,202236,2022-09-04,11,fisica,br,P,SPO
100342,62,202236,2022-09-04,13,fisica,br,P,SPO
100342,265,202235,2022-08-28,9,fisica,br,M,NOR
100342,21,202236,2022-09-04,78,fisica,br,G,SPO
100342,78,202235,2022-08-28,37,fisica,br,M,SPO
100342,117,202235,2022-08-28,37,fisica,br,G,SPO
100342,14,202236,2022-09-04,20,fisica,br,M,SPO
100342,100,202236,2022-09-04,122,fisica,br,GG,SUL
100342,412,202236,2022-09-04,24,fisica,uy,M,URU
100342,414,202235,2022-08-28,29,fisica,uy,G,URU
100342,226,202235,2022-08-28,12,fisica,br,P,SUL
100342,10,202235,2022-08-28,64,fisica,br,GG,SUL
100342,40,202236,2022-09-04,95,fisica,br,GG,SPO
100342,406,202235,2022-08-28,1001,web,br,GG,W
100342,28,202235,2022-08-28,46,fisica,br,G,RIO
100342,150,202236,2022-09-04,42,fisica,br,G,RIO
100342,304,202235,2022-08-28,16,fisica,br,M,SUL
100342,73,202235,2022-08-28,16,fisica,br,G,RIO
100342,136,202236,2022-09-04,27,fisica,br,G,NOR
100342,181,202236,2022-09-04,47,fisica,br,M,SPO
100342,406,202236,2022-09-04,1149,web,br,GG,W
100342,175,202236,2022-09-04,28,fisica,br,M,SPO
100342,42,202235,2022-08-28,12,fisica,br,P,SPO
100342,203,202235,2022-08-28,11,fisica,br,M,NOR
100342,144,202235,2022-08-28,31,fisica,br,M,SUL
100342,75,202235,2022-08-28,27,fisica,br,M,RIO
100342,44,202236,2022-09-04,117,fisica,br,GG,SPO
100342,17,202235,2022-08-28,42,fisica,br,M,SUL
100342,12,202236,2022-09-04,42,fisica,br,G,SUL
100342,140,202236,2022-09-04,17,fisica,br,M,RIO
100342,103,202235,2022-08-28,31,fisica,br,M,SUL
100342,299,202236,2022-09-04,42,fisica,br,M,RIO
100342,256,202235,2022-08-28,8,fisica,br,PP,NOR
100342,99,202235,2022-08-28,30,fisica,br,M,SUL
100342,4,202235,2022-08-28,45,fisica,br,G,SPO
100342,367,202235,2022-08-28,5,fisica,br,P,SPO
100342,194,202236,2022-09-04,6,fisica,br,M,RIO
100342,170,202236,2022-09-04,42,fisica,br,P,RIO
100342,59,202236,2022-09-04,33,fisica,br,M,RIO
100342,30,202236,2022-09-04,79,fisica,br,GG,RIO
100342,176,202236,2022-09-04,67,fisica,br,G,NOR
100342,413,202236,2022-09-04,55,fisica,uy,G,URU
100342,362,202236,2022-09-04,9,fisica,br,P,NOR
100342,356,202235,2022-08-28,9,fisica,br,P,NOR
100342,116,202235,2022-08-28,23,fisica,br,P,SUL
100342,418,202236,2022-09-04,35,fisica,ar,G,ARG
100342,179,202236,2022-09-04,8,fisica,br,M,SPO
100342,37,202236,2022-09-04,122,fisica,br,GG,RIO
100342,149,202235,2022-08-28,198,fisica,br,GG,SPO
100342,307,202236,2022-09-04,61,fisica,br,M,SUL
100342,141,202236,2022-09-04,52,fisica,br,M,SPO
100342,221,202236,2022-09-04,99,fisica,br,G,SPO
100342,419,202236,2022-09-04,13,fisica,ar,G,ARG
100342,54,202236,2022-09-04,17,fisica,br,P,RIO
100342,289,202236,2022-09-04,2,fisica,br,P,NOR
100342,375,202236,2022-09-04,17,fisica,br,P,RIO
100342,149,202236,2022-09-04,137,fisica,br,GG,SPO
100342,115,202236,2022-09-04,20,fisica,br,M,SPO
100342,222,202236,2022-09-04,30,fisica,br,M,SPO
100342,93,202236,2022-09-04,28,fisica,br,M,SPO
100342,29,202236,2022-09-04,15,fisica,br,M,RIO
100342,359,202236,2022-09-04,6,fisica,br,P,NOR
100342,320,202236,2022-09-04,16,fisica,br,M,SPO
100342,41,202235,2022-08-28,35,fisica,br,G,RIO
100342,306,202236,2022-09-04,7,fisica,br,P,RIO
100342,58,202236,2022-09-04,28,fisica,br,G,RIO
100342,318,202236,2022-09-04,13,fisica,br,M,SPO
100342,336,202235,2022-08-28,26,fisica,br,M,SPO
100342,119,202236,2022-09-04,22,fisica,br,M,SUL
100342,324,202235,2022-08-28,2,fisica,br,PP,NOR
100342,193,202235,2022-08-28,33,fisica,br,M,SUL
100342,206,202236,2022-09-04,27,fisica,br,M,SPO
100342,29,202235,2022-08-28,19,fisica,br,M,RIO
100342,102,202236,2022-09-04,57,fisica,br,M,SPO
100342,409,202236,2022-09-04,39,fisica,uy,G,URU
100342,28,202236,2022-09-04,35,fisica,br,G,RIO
100342,225,202235,2022-08-28,23,fisica,br,M,SUL
100342,57,202236,2022-09-04,77,fisica,br,G,SUL
100342,117,202236,2022-09-04,44,fisica,br,G,SPO
100342,410,202236,2022-09-04,41,fisica,uy,G,URU
100342,100,202235,2022-08-28,91,fisica,br,GG,SUL
100342,114,202236,2022-09-04,48,fisica,br,GG,SUL
100342,89,202235,2022-08-28,66,fisica,br,G,SPO
100342,38,202235,2022-08-28,31,fisica,br,GG,RIO
100342,55,202236,2022-09-04,45,fisica,br,G,SPO
100342,348,202235,2022-08-28,26,fisica,br,G,SPO
100342,221,202235,2022-08-28,74,fisica,br,G,SPO
100342,242,202235,2022-08-28,3,fisica,br,PP,NOR
100342,303,202235,2022-08-28,15,fisica,br,M,SUL
100342,33,202235,2022-08-28,59,fisica,br,G,SUL
100342,409,202235,2022-08-28,30,fisica,uy,G,URU
100342,88,202235,2022-08-28,15,fisica,br,G,NOR
100342,216,202235,2022-08-28,23,fisica,br,M,NOR
100342,334,202236,2022-09-04,8,fisica,br,P,SPO
100342,122,202235,2022-08-28,9,fisica,br,M,NOR
100342,186,202235,2022-08-28,59,fisica,br,G,SPO
100342,239,202235,2022-08-28,15,fisica,br,P,RIO
100342,65,202236,2022-09-04,31,fisica,br,M,SUL
100342,307,202235,2022-08-28,42,fisica,br,M,SUL
100342,390,202235,2022-08-28,4,fisica,br,P,SPO
100342,147,202236,2022-09-04,15,fisica,br,M,RIO
100342,333,202236,2022-09-04,24,fisica,br,P,SPO
100342,91,202235,2022-08-28,1,fisica,br,P,SPO
100342,80,202235,2022-08-28,30,fisica,br,G,NOR
100342,279,202236,2022-09-04,59,fisica,br,P,SPO
100342,40,202235,2022-08-28,73,fisica,br,GG,SPO
100342,413,202235,2022-08-28,27,fisica,uy,G,URU
100342,207,202236,2022-09-04,15,fisica,br,M,RIO
100342,54,202235,2022-08-28,11,fisica,br,P,RIO
100342,66,202235,2022-08-28,6,fisica,br,M,NOR
100342,43,202235,2022-08-28,45,fisica,br,M,SPO
100342,414,202236,2022-09-04,14,fisica,uy,G,URU
100342,83,202235,2022-08-28,19,fisica,br,M,NOR
100342,276,202236,2022-09-04,12,fisica,br,P,SPO
100342,13,202235,2022-08-28,83,fisica,br,GG,SUL
100342,2,202235,2022-08-28,55,fisica,br,G,SUL
100342,279,202235,2022-08-28,36,fisica,br,P,SPO
100342,50,202235,2022-08-28,39,fisica,br,M,SPO
100342,297,202235,2022-08-28,34,fisica,br,M,RIO
100342,369,202236,2022-09-04,13,fisica,br,PP,NOR
100342,201,202235,2022-08-28,7,fisica,br,P,NOR
100342,6,202236,2022-09-04,70,fisica,br,G,SPO
100342,5,202236,2022-09-04,39,fisica,br,M,SUL
100342,20,202235,2022-08-28,27,fisica,br,M,SUL
100342,125,202236,2022-09-04,30,fisica,br,M,SPO
100342,45,202236,2022-09-04,24,fisica,br,M,SPO
100342,161,202236,2022-09-04,13,fisica,br,M,SPO
100342,245,202236,2022-09-04,15,fisica,br,M,NOR
100342,115,202235,2022-08-28,22,fisica,br,M,SPO
100342,147,202235,2022-08-28,11,fisica,br,M,RIO
100342,176,202235,2022-08-28,52,fisica,br,G,NOR
100342,379,202236,2022-09-04,17,fisica,br,PP,SUL
100342,3,202235,2022-08-28,9,fisica,br,P,SUL
100342,290,202236,2022-09-04,39,fisica,br,G,SUL
100342,106,202235,2022-08-28,55,fisica,br,G,SUL
100342,294,202236,2022-09-04,16,fisica,br,M,SPO
100342,53,202236,2022-09-04,18,fisica,br,G,RIO
100342,118,202235,2022-08-28,26,fisica,br,M,SPO
100342,210,202235,2022-08-28,25,fisica,br,M,SUL
100342,51,202236,2022-09-04,25,fisica,br,M,RIO
100342,240,202236,2022-09-04,6,fisica,br,P,RIO
100342,50,202236,2022-09-04,31,fisica,br,M,SPO
100342,274,202235,2022-08-28,7,fisica,br,P,NOR
100342,408,202236,2022-09-04,101,fisica,uy,G,URU
100342,186,202236,2022-09-04,48,fisica,br,G,SPO
100342,119,202235,2022-08-28,29,fisica,br,M,SUL
100342,126,202235,2022-08-28,8,fisica,br,M,RIO
100342,334,202235,2022-08-28,7,fisica,br,P,SPO
100342,72,202236,2022-09-04,37,fisica,br,G,NOR
100342,249,202235,2022-08-28,15,fisica,br,M,NOR
100342,47,202235,2022-08-28,33,fisica,br,M,SPO
100342,417,202235,2022-08-28,20,fisica,ar,G,ARG
100342,32,202235,2022-08-28,37,fisica,br,M,RIO
100342,18,202235,2022-08-28,33,fisica,br,G,SPO
100342,69,202235,2022-08-28,40,fisica,br,G,NOR
100342,260,202236,2022-09-04,3,fisica,br,PP,RIO
100342,46,202236,2022-09-04,17,fisica,br,G,NOR
100342,95,202235,2022-08-28,6,fisica,br,M,RIO
100342,102,202235,2022-08-28,50,fisica,br,M,SPO
100342,87,202236,2022-09-04,11,fisica,br,M,NOR
100342,138,202235,2022-08-28,42,fisica,br,G,SPO
100342,97,202235,2022-08-28,23,fisica,br,P,NOR
100342,2,202236,2022-09-04,26,fisica,br,G,SUL
100342,136,202235,2022-08-28,17,fisica,br,G,NOR
100342,172,202236,2022-09-04,20,fisica,br,G,SPO
100342,22,202235,2022-08-28,8,fisica,br,M,SPO
100342,420,202236,2022-09-04,16,fisica,ar,G,ARG
100342,129,202236,2022-09-04,13,fisica,br,P,SUL
100342,191,202235,2022-08-28,13,fisica,br,P,RIO
100342,389,202236,2022-09-04,6,fisica,br,PP,SUL
100342,360,202236,2022-09-04,14,fisica,br,P,RIO
100342,144,202236,2022-09-04,33,fisica,br,M,SUL
100342,1,202235,2022-08-28,68,fisica,br,G,SUL
100342,326,202236,2022-09-04,8,fisica,br,P,SUL
100342,339,202235,2022-08-28,9,fisica,br,PP,SUL
100342,130,202236,2022-09-04,2,fisica,br,M,SPO
100342,82,202236,2022-09-04,38,fisica,br,M,SPO
100342,71,202236,2022-09-04,42,fisica,br,M,SPO
100342,19,202235,2022-08-28,82,fisica,br,GG,SPO
100342,188,202235,2022-08-28,9,fisica,br,P,SUL
100342,224,202236,2022-09-04,25,fisica,br,M,RIO
100342,109,202235,2022-08-28,15,fisica,br,M,RIO
100342,58,202235,2022-08-28,55,fisica,br,G,RIO
100342,187,202236,2022-09-04,28,fisica,br,M,SPO
100342,250,202236,2022-09-04,20,fisica,br,P,SPO
100342,202,202236,2022-09-04,23,fisica,br,M,SPO
100342,174,202235,2022-08-28,24,fisica,br,M,NOR
100342,349,202236,2022-09-04,16,fisica,br,PP,SPO
100342,139,202236,2022-09-04,30,fisica,br,M,SPO
100342,272,202235,2022-08-28,0,fisica,br,P,RIO
100342,128,202236,2022-09-04,25,fisica,br,P,SPO
100342,92,202235,2022-08-28,45,fisica,br,GG,SPO
100342,133,202235,2022-08-28,20,fisica,br,P,SPO
100342,121,202236,2022-09-04,4,fisica,br,P,RIO
100342,151,202236,2022-09-04,37,fisica,br,G,SUL
100342,167,202235,2022-08-28,26,fisica,br,M,SUL
100342,101,202236,2022-09-04,12,fisica,br,M,SPO
100342,44,202235,2022-08-28,79,fisica,br,GG,SPO
100342,134,202236,2022-09-04,30,fisica,br,M,SPO
100342,135,202236,2022-09-04,27,fisica,br,M,SPO
100342,32,202236,2022-09-04,48,fisica,br,M,RIO
100342,63,202236,2022-09-04,20,fisica,br,G,RIO
100342,71,202235,2022-08-28,29,fisica,br,M,SPO
100342,98,202235,2022-08-28,27,fisica,br,G,SPO
100342,45,202235,2022-08-28,14,fisica,br,M,SPO
100342,154,202235,2022-08-28,17,fisica,br,P,RIO
100342,301,202235,2022-08-28,15,fisica,br,M,RIO
100342,285,202235,2022-08-28,12,fisica,br,P,RIO
100342,303,202236,2022-09-04,12,fisica,br,M,SUL
100342,111,202235,2022-08-28,15,fisica,br,M,RIO
100342,64,202235,2022-08-28,22,fisica,br,P,SPO
100342,234,202236,2022-09-04,14,fisica,br,P,RIO
100342,298,202235,2022-08-28,9,fisica,br,M,NOR
100342,9,202235,2022-08-28,20,fisica,br,M,SUL
100342,150,202235,2022-08-28,29,fisica,br,G,RIO
100342,229,202236,2022-09-04,8,fisica,br,P,RIO
100342,357,202235,2022-08-28,11,fisica,br,P,SPO
100342,90,202235,2022-08-28,3,fisica,br,PP,RIO
100342,284,202235,2022-08-28,13,fisica,br,M,NOR
100342,263,202236,2022-09-04,13,fisica,br,M,NOR
100342,82,202235,2022-08-28,30,fisica,br,M,SPO
100342,290,202235,2022-08-28,56,fisica,br,G,SUL
100342,252,202236,2022-09-04,4,fisica,br,PP,NOR
100342,273,202235,2022-08-28,3,fisica,br,P,RIO
100342,113,202235,2022-08-28,49,fisica,br,M,SPO
100342,360,202235,2022-08-28,12,fisica,br,P,RIO
100342,111,202236,2022-09-04,22,fisica,br,M,RIO
100342,1,202236,2022-09-04,51,fisica,br,G,SUL
100342,164,202235,2022-08-28,20,fisica,br,P,SUL
100342,36,202235,2022-08-28,31,fisica,br,G,SPO
100342,236,202235,2022-08-28,35,fisica,br,M,RIO
100342,158,202236,2022-09-04,22,fisica,br,M,NOR
100342,76,202236,2022-09-04,49,fisica,br,G,SPO
100342,326,202235,2022-08-28,5,fisica,br,P,SUL
100342,196,202235,2022-08-28,39,fisica,br,M,SPO
100342,90,202236,2022-09-04,3,fisica,br,PP,RIO
100342,212,202236,2022-09-04,5,fisica,br,P,RIO
100342,336,202236,2022-09-04,35,fisica,br,M,SPO
100342,18,202236,2022-09-04,30,fisica,br,G,SPO
100342,174,202236,2022-09-04,17,fisica,br,M,NOR
100342,220,202236,2022-09-04,25,fisica,br,PP,SPO
100342,211,202235,2022-08-28,8,fisica,br,P,SPO
100342,110,202235,2022-08-28,6,fisica,br,PP,RIO
100342,123,202236,2022-09-04,9,fisica,br,P,RIO
100342,313,202236,2022-09-04,17,fisica,br,P,SPO
100342,368,202235,2022-08-28,15,fisica,br,M,SUL
100342,49,202235,2022-08-28,8,fisica,br,GG,RIO
100342,192,202235,2022-08-28,25,fisica,br,M,SPO
100342,321,202235,2022-08-28,13,fisica,br,P,SPO
100342,23,202236,2022-09-04,11,fisica,br,M,RIO
100342,203,202236,2022-09-04,7,fisica,br,M,NOR
100342,297,202236,2022-09-04,25,fisica,br,M,RIO
100342,323,202235,2022-08-28,1,fisica,br,P,NOR
100342,298,202236,2022-09-04,18,fisica,br,M,NOR
100342,63,202235,2022-08-28,29,fisica,br,G,RIO
100342,9,202236,2022-09-04,29,fisica,br,M,SUL
100342,210,202236,2022-09-04,22,fisica,br,M,SUL
100342,393,202236,2022-09-04,15,fisica,br,PP,RIO
100342,69,202236,2022-09-04,38,fisica,br,G,NOR
100342,145,202236,2022-09-04,5,fisica,br,M,NOR
100342,411,202235,2022-08-28,31,fisica,uy,G,URU
100342,194,202235,2022-08-28,11,fisica,br,M,RIO
100342,253,202236,2022-09-04,17,fisica,br,M,RIO
100342,180,202236,2022-09-04,13,fisica,br,P,SPO
100342,118,202236,2022-09-04,40,fisica,br,M,SPO
100342,358,202236,2022-09-04,12,fisica,br,M,RIO
100342,178,202235,2022-08-28,17,fisica,br,M,NOR
100342,34,202235,2022-08-28,16,fisica,br,G,SPO
100342,86,202235,2022-08-28,13,fisica,br,M,RIO
100342,185,202235,2022-08-28,19,fisica,br,M,RIO
100342,254,202236,2022-09-04,4,fisica,br,P,NOR
100342,287,202236,2022-09-04,4,fisica,br,P,NOR
100342,361,202235,2022-08-28,16,fisica,br,PP,SUL
100342,261,202236,2022-09-04,33,fisica,br,P,SPO
100342,67,202236,2022-09-04,20,fisica,br,M,SUL
100342,37,202235,2022-08-28,146,fisica,br,GG,RIO
100342,101,202235,2022-08-28,7,fisica,br,M,SPO
100342,52,202235,2022-08-28,9,fisica,br,M,RIO
100342,87,202235,2022-08-28,11,fisica,br,M,NOR
100342,135,202235,2022-08-28,13,fisica,br,M,SPO
100342,310,202235,2022-08-28,2,fisica,br,PP,RIO
100342,130,202235,2022-08-28,8,fisica,br,M,SPO
100342,120,202235,2022-08-28,9,fisica,br,M,NOR
100342,250,202235,2022-08-28,19,fisica,br,P,SPO
100342,189,202236,2022-09-04,6,fisica,br,P,NOR
100342,24,202235,2022-08-28,25,fisica,br,P,SPO
100342,48,202235,2022-08-28,16,fisica,br,G,RIO
100342,76,202235,2022-08-28,29,fisica,br,G,SPO
100342,238,202236,2022-09-04,9,fisica,br,P,NOR
100342,20,202236,2022-09-04,29,fisica,br,M,SUL
100342,385,202236,2022-09-04,16,fisica,br,P,SPO
100342,394,202236,2022-09-04,6,fisica,br,P,SUL
100342,74,202236,2022-09-04,27,fisica,br,G,NOR
100342,372,202236,2022-09-04,8,fisica,br,P,SPO
100342,122,202236,2022-09-04,2,fisica,br,M,NOR
100342,143,202235,2022-08-28,4,fisica,br,P,RIO
100342,268,202235,2022-08-28,14,fisica,br,M,SPO
100342,233,202236,2022-09-04,3,fisica,br,M,NOR
100342,359,202235,2022-08-28,8,fisica,br,P,NOR
100342,56,202236,2022-09-04,24,fisica,br,M,RIO
100342,157,202235,2022-08-28,22,fisica,br,M,SPO
100342,276,202235,2022-08-28,9,fisica,br,P,SPO
100342,202,202235,2022-08-28,28,fisica,br,M,SPO
100342,277,202235,2022-08-28,9,fisica,br,P,SPO
100342,104,202235,2022-08-28,22,fisica,br,M,NOR
100342,258,202236,2022-09-04,2,fisica,br,P,RIO
100342,195,202236,2022-09-04,6,fisica,br,P,RIO
100342,31,202235,2022-08-28,19,fisica,br,G,SPO
100342,311,202236,2022-09-04,35,fisica,br,G,SUL
100342,132,202236,2022-09-04,13,fisica,br,P,SUL
100342,105,202237,2022-09-11,31,fisica,br,M,RIO
100342,17,202236,2022-09-04,31,fisica,br,M,SUL
100342,61,202236,2022-09-04,8,fisica,br,M,NOR
100342,223,202236,2022-09-04,29,fisica,br,M,RIO
100342,36,202236,2022-09-04,33,fisica,br,G,SPO
100342,179,202235,2022-08-28,11,fisica,br,M,SPO
100342,168,202236,2022-09-04,18,fisica,br,M,RIO
100342,213,202236,2022-09-04,6,fisica,br,M,NOR
100342,84,202235,2022-08-28,11,fisica,br,G,RIO
100342,108,202235,2022-08-28,2,fisica,br,M,NOR
100342,363,202235,2022-08-28,18,fisica,br,PP,SPO
100342,223,202235,2022-08-28,17,fisica,br,M,RIO
100342,419,202235,2022-08-28,20,fisica,ar,G,ARG
100342,53,202235,2022-08-28,17,fisica,br,G,RIO
100342,229,202235,2022-08-28,13,fisica,br,P,RIO
100342,263,202235,2022-08-28,8,fisica,br,M,NOR
100342,172,202235,2022-08-28,20,fisica,br,G,SPO
100342,383,202235,2022-08-28,7,fisica,br,P,SUL
100342,183,202235,2022-08-28,6,fisica,br,M,NOR
100342,7,202235,2022-08-28,8,fisica,br,P,SUL
100342,22,202236,2022-09-04,19,fisica,br,M,SPO
100342,133,202236,2022-09-04,13,fisica,br,P,SPO
100342,363,202236,2022-09-04,8,fisica,br,PP,SPO
100342,96,202236,2022-09-04,19,fisica,br,M,RIO
100342,350,202236,2022-09-04,8,fisica,br,M,RIO
100342,410,202235,2022-08-28,35,fisica,uy,G,URU
100342,156,202235,2022-08-28,3,fisica,br,PP,RIO
100342,308,202235,2022-08-28,6,fisica,br,PP,SPO
100342,286,202236,2022-09-04,34,fisica,br,P,SPO
100342,74,202235,2022-08-28,31,fisica,br,G,NOR
100342,327,202235,2022-08-28,19,fisica,br,P,RIO
100342,364,202236,2022-09-04,7,fisica,br,PP,SPO
100342,238,202235,2022-08-28,3,fisica,br,P,NOR
100342,48,202236,2022-09-04,13,fisica,br,G,RIO
100342,361,202236,2022-09-04,11,fisica,br,PP,SUL
100342,337,202235,2022-08-28,3,fisica,br,P,NOR
100342,200,202236,2022-09-04,11,fisica,br,PP,RIO
100342,339,202236,2022-09-04,6,fisica,br,PP,SUL
100342,225,202236,2022-09-04,23,fisica,br,M,SUL
100342,346,202235,2022-08-28,13,fisica,br,P,SUL
100342,314,202236,2022-09-04,19,fisica,br,PP,SPO
100342,317,202236,2022-09-04,9,fisica,br,M,NOR
100342,209,202236,2022-09-04,17,fisica,br,M,NOR
100342,214,202235,2022-08-28,6,fisica,br,P,RIO
100342,228,202235,2022-08-28,11,fisica,br,M,NOR
100342,320,202235,2022-08-28,9,fisica,br,M,SPO
100342,78,202236,2022-09-04,33,fisica,br,M,SPO
100342,338,202235,2022-08-28,4,fisica,br,P,RIO
100342,162,202235,2022-08-28,9,fisica,br,M,RIO
100342,274,202236,2022-09-04,4,fisica,br,P,NOR
100342,215,202236,2022-09-04,20,fisica,br,M,RIO
100342,347,202236,2022-09-04,3,fisica,br,PP,RIO
100342,353,202236,2022-09-04,5,fisica,br,P,RIO
100342,158,202235,2022-08-28,22,fisica,br,M,NOR
100342,240,202235,2022-08-28,1,fisica,br,P,RIO
100342,291,202235,2022-08-28,13,fisica,br,P,SPO
100342,328,202235,2022-08-28,12,fisica,br,M,NOR
100342,299,202235,2022-08-28,28,fisica,br,M,RIO
100342,246,202235,2022-08-28,11,fisica,br,M,RIO
100342,175,202235,2022-08-28,16,fisica,br,M,SPO
100342,308,202236,2022-09-04,12,fisica,br,PP,SPO
100342,358,202235,2022-08-28,6,fisica,br,M,RIO
100342,302,202236,2022-09-04,8,fisica,br,P,NOR
100342,371,202236,2022-09-04,1,fisica,br,P,NOR
100342,237,202235,2022-08-28,12,fisica,br,P,SPO
100342,94,202236,2022-09-04,4,fisica,br,M,RIO
100342,23,202235,2022-08-28,13,fisica,br,M,RIO
100342,377,202236,2022-09-04,4,fisica,br,M,NOR
100342,25,202236,2022-09-04,12,fisica,br,G,SPO
