item,cod_loja,semana_comercial,data_semana_comercial,venda,categoria_loja,localidade,loja_tamanho,clima
100342,148,202225,2022-06-19,12,fisica,br,M,NOR
100342,245,202219,2022-05-08,33,fisica,br,M,NOR
100342,388,202220,2022-05-15,106,fisica,br,P,RIO
100342,184,202220,2022-05-15,223,fisica,br,G,SPO
100342,291,202222,2022-05-29,24,fisica,br,P,SPO
100342,35,202223,2022-06-05,112,fisica,br,G,SPO
100342,64,202224,2022-06-12,46,fisica,br,P,SPO
100342,344,202218,2022-05-01,24,fisica,br,P,SPO
100342,183,202224,2022-06-12,46,fisica,br,M,NOR
100342,333,202218,2022-05-01,28,fisica,br,P,SPO
100342,340,202221,2022-05-22,27,fisica,br,P,NOR
100342,10,202224,2022-06-12,157,fisica,br,GG,SUL
100342,200,202224,2022-06-12,16,fisica,br,PP,RIO
100342,252,202218,2022-05-01,27,fisica,br,PP,NOR
100342,87,202220,2022-05-15,50,fisica,br,M,NOR
100342,330,202223,2022-06-05,50,fisica,br,M,RIO
100342,213,202225,2022-06-19,12,fisica,br,M,NOR
100342,76,202219,2022-05-08,97,fisica,br,G,SPO
100342,162,202220,2022-05-15,147,fisica,br,M,RIO
100342,138,202222,2022-05-29,100,fisica,br,G,SPO
100342,159,202223,2022-06-05,41,fisica,br,M,NOR
100342,72,202218,2022-05-01,57,fisica,br,G,NOR
100342,9,202218,2022-05-01,35,fisica,br,M,SUL
100342,417,202220,2022-05-15,86,fisica,ar,G,ARG
100342,26,202221,2022-05-22,110,fisica,br,G,SPO
100342,6,202223,2022-06-05,220,fisica,br,G,SPO
100342,292,202220,2022-05-15,84,fisica,br,M,SPO
100342,119,202221,2022-05-22,83,fisica,br,M,SUL
100342,222,202222,2022-05-29,67,fisica,br,M,SPO
100342,279,202222,2022-05-29,36,fisica,br,P,SPO
100342,160,202223,2022-06-05,79,fisica,br,P,SUL
100342,94,202224,2022-06-12,23,fisica,br,M,RIO
100342,66,202222,2022-05-29,60,fisica,br,M,NOR
100342,326,202218,2022-05-01,39,fisica,br,P,SUL
100342,89,202219,2022-05-08,183,fisica,br,G,SPO
100342,84,202224,2022-06-12,49,fisica,br,G,RIO
100342,174,202225,2022-06-19,77,fisica,br,M,NOR
100342,84,202223,2022-06-05,57,fisica,br,G,RIO
100342,209,202218,2022-05-01,49,fisica,br,M,NOR
100342,194,202220,2022-05-15,169,fisica,br,M,RIO
100342,229,202222,2022-05-29,17,fisica,br,P,RIO
100342,214,202223,2022-06-05,38,fisica,br,P,RIO
100342,59,202225,2022-06-19,40,fisica,br,M,RIO
100342,184,202225,2022-06-19,73,fisica,br,G,SPO
100342,195,202218,2022-05-01,31,fisica,br,P,RIO
100342,297,202221,2022-05-22,84,fisica,br,M,RIO
100342,233,202221,2022-05-22,15,fisica,br,M,NOR
100342,144,202222,2022-05-29,125,fisica,br,M,SUL
100342,123,202223,2022-06-05,48,fisica,br,P,RIO
100342,22,202225,2022-06-19,50,fisica,br,M,SPO
100342,230,202223,2022-06-05,20,fisica,br,P,RIO
100342,69,202225,2022-06-19,51,fisica,br,G,NOR
100342,186,202218,2022-05-01,104,fisica,br,G,SPO
100342,251,202222,2022-05-29,9,fisica,br,P,RIO
100342,85,202223,2022-06-05,108,fisica,br,GG,NOR
100342,283,202225,2022-06-19,18,fisica,br,P,RIO
100342,28,202218,2022-05-01,74,fisica,br,G,RIO
100342,302,202220,2022-05-15,9,fisica,br,P,NOR
100342,311,202221,2022-05-22,79,fisica,br,G,SUL
100342,318,202222,2022-05-29,23,fisica,br,M,SPO
100342,149,202223,2022-06-05,207,fisica,br,GG,SPO
100342,59,202223,2022-06-05,81,fisica,br,M,RIO
100342,78,202219,2022-05-08,92,fisica,br,M,SPO
100342,20,202220,2022-05-15,84,fisica,br,M,SUL
100342,326,202222,2022-05-29,36,fisica,br,P,SUL
100342,313,202223,2022-06-05,36,fisica,br,P,SPO
100342,103,202223,2022-06-05,101,fisica,br,M,SUL
100342,97,202224,2022-06-12,46,fisica,br,P,NOR
100342,54,202224,2022-06-12,55,fisica,br,P,RIO
100342,239,202219,2022-05-08,11,fisica,br,P,RIO
100342,99,202223,2022-06-05,81,fisica,br,M,SUL
100342,168,202223,2022-06-05,47,fisica,br,M,RIO
100342,102,202218,2022-05-01,82,fisica,br,M,SPO
100342,325,202223,2022-06-05,29,fisica,br,P,SUL
100342,150,202224,2022-06-12,124,fisica,br,G,RIO
100342,227,202219,2022-05-08,31,fisica,br,PP,SUL
100342,174,202223,2022-06-05,84,fisica,br,M,NOR
100342,285,202220,2022-05-15,44,fisica,br,P,RIO
100342,360,202221,2022-05-22,50,fisica,br,P,RIO
100342,263,202224,2022-06-12,53,fisica,br,M,NOR
100342,348,202224,2022-06-12,86,fisica,br,G,SPO
100342,30,202218,2022-05-01,52,fisica,br,GG,RIO
100342,76,202218,2022-05-01,103,fisica,br,G,SPO
100342,369,202220,2022-05-15,14,fisica,br,PP,NOR
100342,39,202222,2022-05-29,50,fisica,br,M,RIO
100342,119,202222,2022-05-29,112,fisica,br,M,SUL
100342,196,202222,2022-05-29,55,fisica,br,M,SPO
100342,99,202225,2022-06-19,33,fisica,br,M,SUL
100342,263,202220,2022-05-15,56,fisica,br,M,NOR
100342,218,202221,2022-05-22,79,fisica,br,M,NOR
100342,84,202225,2022-06-19,35,fisica,br,G,RIO
100342,352,202222,2022-05-29,56,fisica,br,P,SUL
100342,168,202224,2022-06-12,46,fisica,br,M,RIO
100342,23,202219,2022-05-08,106,fisica,br,M,RIO
100342,9,202223,2022-06-05,80,fisica,br,M,SUL
100342,30,202223,2022-06-05,129,fisica,br,GG,RIO
100342,380,202224,2022-06-12,17,fisica,br,P,RIO
100342,46,202225,2022-06-19,31,fisica,br,G,NOR
100342,331,202219,2022-05-08,52,fisica,br,P,NOR
100342,45,202224,2022-06-12,38,fisica,br,M,SPO
100342,265,202221,2022-05-22,50,fisica,br,M,NOR
100342,202,202221,2022-05-22,126,fisica,br,M,SPO
100342,254,202224,2022-06-12,16,fisica,br,P,NOR
100342,79,202225,2022-06-19,14,fisica,br,P,RIO
100342,269,202221,2022-05-22,72,fisica,br,M,SPO
100342,332,202222,2022-05-29,40,fisica,br,P,RIO
100342,72,202222,2022-05-29,103,fisica,br,G,NOR
100342,278,202222,2022-05-29,46,fisica,br,P,RIO
100342,198,202225,2022-06-19,17,fisica,br,PP,SPO
100342,286,202225,2022-06-19,19,fisica,br,P,SPO
100342,291,202224,2022-06-12,45,fisica,br,P,SPO
100342,375,202225,2022-06-19,24,fisica,br,P,RIO
100342,164,202220,2022-05-15,73,fisica,br,P,SUL
100342,214,202225,2022-06-19,14,fisica,br,P,RIO
100342,139,202225,2022-06-19,30,fisica,br,M,SPO
100342,77,202219,2022-05-08,96,fisica,br,M,SPO
100342,100,202221,2022-05-22,146,fisica,br,GG,SUL
100342,36,202222,2022-05-29,59,fisica,br,G,SPO
100342,329,202223,2022-06-05,17,fisica,br,P,RIO
100342,311,202223,2022-06-05,105,fisica,br,G,SUL
100342,315,202221,2022-05-22,14,fisica,br,P,NOR
100342,85,202221,2022-05-22,110,fisica,br,GG,NOR
100342,122,202224,2022-06-12,26,fisica,br,M,NOR
100342,18,202225,2022-06-19,61,fisica,br,G,SPO
100342,69,202219,2022-05-08,81,fisica,br,G,NOR
100342,43,202221,2022-05-22,70,fisica,br,M,SPO
100342,180,202222,2022-05-29,38,fisica,br,P,SPO
100342,332,202223,2022-06-05,53,fisica,br,P,RIO
100342,330,202219,2022-05-08,52,fisica,br,M,RIO
100342,112,202220,2022-05-15,37,fisica,br,M,NOR
100342,293,202221,2022-05-22,33,fisica,br,M,NOR
100342,87,202219,2022-05-08,55,fisica,br,M,NOR
100342,224,202219,2022-05-08,25,fisica,br,M,RIO
100342,400,202225,2022-06-19,4,fisica,br,PP,GS
100342,251,202220,2022-05-15,68,fisica,br,P,RIO
100342,93,202221,2022-05-22,50,fisica,br,M,SPO
100342,255,202224,2022-06-12,19,fisica,br,P,RIO
100342,14,202219,2022-05-08,89,fisica,br,M,SPO
100342,21,202222,2022-05-29,114,fisica,br,G,SPO
100342,116,202225,2022-06-19,24,fisica,br,P,SUL
100342,113,202218,2022-05-01,56,fisica,br,M,SPO
100342,187,202220,2022-05-15,100,fisica,br,M,SPO
100342,252,202221,2022-05-22,4,fisica,br,PP,NOR
100342,333,202222,2022-05-29,25,fisica,br,P,SPO
100342,100,202225,2022-06-19,102,fisica,br,GG,SUL
100342,113,202221,2022-05-22,66,fisica,br,M,SPO
100342,14,202225,2022-06-19,47,fisica,br,M,SPO
100342,7,202218,2022-05-01,27,fisica,br,P,SUL
100342,67,202219,2022-05-08,48,fisica,br,M,SUL
100342,296,202223,2022-06-05,24,fisica,br,P,RIO
100342,45,202223,2022-06-05,66,fisica,br,M,SPO
100342,253,202219,2022-05-08,51,fisica,br,M,RIO
100342,232,202223,2022-06-05,11,fisica,br,P,NOR
100342,388,202221,2022-05-22,22,fisica,br,P,RIO
100342,174,202222,2022-05-29,48,fisica,br,M,NOR
100342,183,202225,2022-06-19,45,fisica,br,M,NOR
100342,30,202219,2022-05-08,71,fisica,br,GG,RIO
100342,57,202223,2022-06-05,128,fisica,br,G,SUL
100342,144,202223,2022-06-05,134,fisica,br,M,SUL
100342,356,202224,2022-06-12,30,fisica,br,P,NOR
100342,177,202224,2022-06-12,8,fisica,br,P,NOR
100342,162,202225,2022-06-19,31,fisica,br,M,RIO
100342,101,202220,2022-05-15,172,fisica,br,M,SPO
100342,342,202222,2022-05-29,39,fisica,br,P,SPO
100342,308,202220,2022-05-15,23,fisica,br,PP,SPO
100342,288,202223,2022-06-05,14,fisica,br,PP,RIO
100342,194,202219,2022-05-08,58,fisica,br,M,RIO
100342,26,202222,2022-05-29,107,fisica,br,G,SPO
100342,298,202223,2022-06-05,27,fisica,br,M,NOR
100342,119,202225,2022-06-19,55,fisica,br,M,SUL
100342,213,202218,2022-05-01,14,fisica,br,M,NOR
100342,191,202218,2022-05-01,55,fisica,br,P,RIO
100342,196,202225,2022-06-19,69,fisica,br,M,SPO
100342,283,202221,2022-05-22,20,fisica,br,P,RIO
100342,14,202223,2022-06-05,151,fisica,br,M,SPO
100342,241,202221,2022-05-22,20,fisica,br,P,RIO
100342,70,202218,2022-05-01,25,fisica,br,M,NOR
100342,175,202223,2022-06-05,124,fisica,br,M,SPO
100342,265,202225,2022-06-19,11,fisica,br,M,NOR
100342,105,202225,2022-06-19,51,fisica,br,M,RIO
100342,315,202223,2022-06-05,15,fisica,br,P,NOR
100342,418,202218,2022-05-01,36,fisica,ar,G,ARG
100342,138,202219,2022-05-08,112,fisica,br,G,SPO
100342,362,202223,2022-06-05,41,fisica,br,P,NOR
100342,154,202220,2022-05-15,62,fisica,br,P,RIO
100342,67,202223,2022-06-05,68,fisica,br,M,SUL
100342,72,202224,2022-06-12,70,fisica,br,G,NOR
100342,70,202225,2022-06-19,23,fisica,br,M,NOR
100342,298,202220,2022-05-15,35,fisica,br,M,NOR
100342,123,202221,2022-05-22,23,fisica,br,P,RIO
100342,68,202222,2022-05-29,73,fisica,br,M,SUL
100342,419,202218,2022-05-01,35,fisica,ar,G,ARG
100342,59,202218,2022-05-01,39,fisica,br,M,RIO
100342,148,202221,2022-05-22,44,fisica,br,M,NOR
100342,265,202222,2022-05-29,53,fisica,br,M,NOR
100342,170,202219,2022-05-08,36,fisica,br,P,RIO
100342,381,202223,2022-06-05,26,fisica,br,M,RIO
100342,330,202225,2022-06-19,20,fisica,br,M,RIO
100342,34,202218,2022-05-01,126,fisica,br,G,SPO
100342,412,202220,2022-05-15,50,fisica,uy,M,URU
100342,286,202220,2022-05-15,48,fisica,br,P,SPO
100342,317,202218,2022-05-01,28,fisica,br,M,NOR
100342,192,202218,2022-05-01,52,fisica,br,M,SPO
100342,378,202219,2022-05-08,11,fisica,br,PP,NOR
100342,330,202221,2022-05-22,75,fisica,br,M,RIO
100342,151,202222,2022-05-29,96,fisica,br,G,SUL
100342,328,202224,2022-06-12,19,fisica,br,M,NOR
100342,108,202224,2022-06-12,20,fisica,br,M,NOR
100342,143,202225,2022-06-19,13,fisica,br,P,RIO
100342,341,202223,2022-06-05,31,fisica,br,P,SPO
100342,254,202222,2022-05-29,44,fisica,br,P,NOR
100342,39,202218,2022-05-01,30,fisica,br,M,RIO
100342,157,202221,2022-05-22,70,fisica,br,M,SPO
100342,269,202219,2022-05-08,80,fisica,br,M,SPO
100342,419,202223,2022-06-05,18,fisica,ar,G,ARG
100342,389,202219,2022-05-08,53,fisica,br,PP,SUL
100342,218,202218,2022-05-01,59,fisica,br,M,NOR
100342,374,202218,2022-05-01,26,fisica,br,PP,SUL
100342,372,202218,2022-05-01,37,fisica,br,P,SPO
100342,182,202225,2022-06-19,4,fisica,br,P,NOR
100342,134,202222,2022-05-29,53,fisica,br,M,SPO
100342,314,202218,2022-05-01,19,fisica,br,PP,SPO
100342,252,202223,2022-06-05,13,fisica,br,PP,NOR
100342,236,202222,2022-05-29,59,fisica,br,M,RIO
100342,52,202219,2022-05-08,40,fisica,br,M,RIO
100342,247,202219,2022-05-08,19,fisica,br,P,NOR
100342,293,202225,2022-06-19,12,fisica,br,M,NOR
100342,212,202224,2022-06-12,23,fisica,br,P,RIO
100342,248,202223,2022-06-05,22,fisica,br,P,NOR
100342,309,202219,2022-05-08,35,fisica,br,M,NOR
100342,75,202219,2022-05-08,47,fisica,br,M,RIO
100342,197,202223,2022-06-05,27,fisica,br,PP,RIO
100342,378,202218,2022-05-01,7,fisica,br,PP,NOR
100342,213,202219,2022-05-08,28,fisica,br,M,NOR
100342,378,202222,2022-05-29,11,fisica,br,PP,NOR
100342,227,202225,2022-06-19,25,fisica,br,PP,SUL
100342,163,202221,2022-05-22,58,fisica,br,M,SPO
100342,237,202218,2022-05-01,27,fisica,br,P,SPO
100342,148,202223,2022-06-05,42,fisica,br,M,NOR
100342,329,202222,2022-05-29,28,fisica,br,P,RIO
100342,131,202223,2022-06-05,28,fisica,br,P,RIO
100342,83,202219,2022-05-08,60,fisica,br,M,NOR
100342,338,202221,2022-05-22,42,fisica,br,P,RIO
100342,382,202220,2022-05-15,42,fisica,br,PP,RIO
100342,356,202220,2022-05-15,23,fisica,br,P,NOR
100342,400,202223,2022-06-05,18,fisica,br,PP,GS
100342,388,202225,2022-06-19,12,fisica,br,P,RIO
100342,54,202219,2022-05-08,20,fisica,br,P,RIO
100342,213,202220,2022-05-15,22,fisica,br,M,NOR
100342,197,202220,2022-05-15,46,fisica,br,PP,RIO
100342,299,202222,2022-05-29,42,fisica,br,M,RIO
100342,259,202224,2022-06-12,27,fisica,br,M,NOR
100342,168,202219,2022-05-08,16,fisica,br,M,RIO
100342,365,202223,2022-06-05,28,fisica,br,PP,NOR
100342,310,202224,2022-06-12,26,fisica,br,PP,RIO
100342,370,202223,2022-06-05,48,fisica,br,PP,SUL
100342,307,202219,2022-05-08,105,fisica,br,M,SUL
100342,99,202219,2022-05-08,60,fisica,br,M,SUL
100342,340,202222,2022-05-29,5,fisica,br,P,NOR
100342,329,202224,2022-06-12,15,fisica,br,P,RIO
100342,109,202222,2022-05-29,18,fisica,br,M,RIO
100342,344,202225,2022-06-19,17,fisica,br,P,SPO
100342,374,202224,2022-06-12,13,fisica,br,PP,SUL
100342,178,202220,2022-05-15,33,fisica,br,M,NOR
100342,325,202221,2022-05-22,20,fisica,br,P,SUL
100342,212,202219,2022-05-08,20,fisica,br,P,RIO
100342,308,202219,2022-05-08,7,fisica,br,PP,SPO
100342,189,202221,2022-05-22,12,fisica,br,P,NOR
100342,104,202225,2022-06-19,38,fisica,br,M,NOR
100342,287,202221,2022-05-22,13,fisica,br,P,NOR
100342,165,202221,2022-05-22,93,fisica,br,M,NOR
100342,165,202219,2022-05-08,55,fisica,br,M,NOR
100342,374,202225,2022-06-19,5,fisica,br,PP,SUL
100342,153,202225,2022-06-19,15,fisica,br,P,RIO
100342,97,202219,2022-05-08,23,fisica,br,P,NOR
100342,349,202225,2022-06-19,15,fisica,br,PP,SPO
100342,152,202219,2022-05-08,47,fisica,br,P,RIO
100342,199,202219,2022-05-08,36,fisica,br,P,SPO
100342,214,202219,2022-05-08,20,fisica,br,P,RIO
100342,122,202222,2022-05-29,20,fisica,br,M,NOR
100342,255,202223,2022-06-05,15,fisica,br,P,RIO
100342,324,202223,2022-06-05,12,fisica,br,PP,NOR
100342,420,202225,2022-06-19,17,fisica,ar,G,ARG
100342,156,202225,2022-06-19,27,fisica,br,PP,RIO
100342,349,202223,2022-06-05,28,fisica,br,PP,SPO
100342,315,202219,2022-05-08,19,fisica,br,P,NOR
100342,359,202224,2022-06-12,9,fisica,br,P,NOR
100342,317,202222,2022-05-29,15,fisica,br,M,NOR
100342,263,202218,2022-05-01,53,fisica,br,M,NOR
100342,276,202221,2022-05-22,36,fisica,br,P,SPO
100342,397,202223,2022-06-05,28,fisica,br,P,SUL
100342,165,202225,2022-06-19,45,fisica,br,M,NOR
100342,226,202224,2022-06-12,23,fisica,br,P,SUL
100342,257,202223,2022-06-05,25,fisica,br,P,RIO
100342,210,202223,2022-06-05,81,fisica,br,M,SUL
100342,356,202225,2022-06-19,35,fisica,br,P,NOR
100342,155,202222,2022-05-29,30,fisica,br,M,NOR
100342,324,202225,2022-06-19,5,fisica,br,PP,NOR
100342,240,202219,2022-05-08,45,fisica,br,P,RIO
100342,101,202225,2022-06-19,26,fisica,br,M,SPO
100342,343,202221,2022-05-22,50,fisica,br,P,RIO
100342,310,202222,2022-05-29,15,fisica,br,PP,RIO
100342,318,202219,2022-05-08,23,fisica,br,M,SPO
100342,199,202222,2022-05-29,24,fisica,br,P,SPO
100342,277,202219,2022-05-08,42,fisica,br,P,SPO
100342,234,202219,2022-05-08,22,fisica,br,P,RIO
100342,307,202221,2022-05-22,70,fisica,br,M,SUL
100342,229,202224,2022-06-12,18,fisica,br,P,RIO
100342,107,202223,2022-06-05,25,fisica,br,M,NOR
100342,171,202224,2022-06-12,29,fisica,br,P,SPO
100342,242,202221,2022-05-22,11,fisica,br,PP,NOR
100342,363,202224,2022-06-12,24,fisica,br,PP,SPO
100342,276,202225,2022-06-19,13,fisica,br,P,SPO
100342,79,202222,2022-05-29,28,fisica,br,P,RIO
100342,248,202222,2022-05-29,12,fisica,br,P,NOR
100342,197,202222,2022-05-29,12,fisica,br,PP,RIO
100342,171,202218,2022-05-01,23,fisica,br,P,SPO
100342,350,202222,2022-05-29,23,fisica,br,M,RIO
100342,374,202222,2022-05-29,20,fisica,br,PP,SUL
100342,61,202225,2022-06-19,15,fisica,br,M,NOR
100342,96,202218,2022-05-01,39,fisica,br,M,RIO
100342,300,202221,2022-05-22,18,fisica,br,PP,NOR
100342,318,202223,2022-06-05,33,fisica,br,M,SPO
100342,156,202218,2022-05-01,11,fisica,br,PP,RIO
100342,242,202219,2022-05-08,13,fisica,br,PP,NOR
100342,168,202218,2022-05-01,13,fisica,br,M,RIO
100342,229,202219,2022-05-08,15,fisica,br,P,RIO
100342,260,202218,2022-05-01,16,fisica,br,PP,RIO
100342,343,202223,2022-06-05,13,fisica,br,P,RIO
100342,340,202223,2022-06-05,11,fisica,br,P,NOR
100342,155,202223,2022-06-05,30,fisica,br,M,NOR
100342,367,202218,2022-05-01,11,fisica,br,P,SPO
100342,94,202219,2022-05-08,20,fisica,br,M,RIO
100342,345,202223,2022-06-05,19,fisica,br,PP,RIO
100342,195,202225,2022-06-19,13,fisica,br,P,RIO
100342,137,202222,2022-05-29,17,fisica,br,P,RIO
100342,66,202218,2022-05-01,35,fisica,br,M,NOR
100342,385,202222,2022-05-29,13,fisica,br,P,SPO
100342,123,202225,2022-06-19,5,fisica,br,P,RIO
100342,248,202221,2022-05-22,7,fisica,br,P,NOR
100342,355,202223,2022-06-05,8,fisica,br,P,RIO
100342,252,202222,2022-05-29,4,fisica,br,PP,NOR
100342,309,202225,2022-06-19,6,fisica,br,M,NOR
100342,52,202224,2022-06-12,16,fisica,br,M,RIO
100342,355,202221,2022-05-22,8,fisica,br,P,RIO
100342,288,202225,2022-06-19,6,fisica,br,PP,RIO
100342,363,202218,2022-05-01,24,fisica,br,PP,SPO
100342,323,202221,2022-05-22,7,fisica,br,P,NOR
100342,271,202225,2022-06-19,6,fisica,br,PP,RIO
100342,285,202219,2022-05-08,13,fisica,br,P,RIO
100342,364,202225,2022-06-19,7,fisica,br,PP,SPO
100342,246,202225,2022-06-19,9,fisica,br,M,RIO
100342,177,202219,2022-05-08,4,fisica,br,P,NOR
100342,387,202222,2022-05-29,4,fisica,br,P,GS
100342,152,202222,2022-05-29,13,fisica,br,P,RIO
100342,81,202222,2022-05-29,6,fisica,br,PP,NOR
100342,247,202225,2022-06-19,4,fisica,br,P,NOR
100342,386,202225,2022-06-19,2,fisica,br,M,NOR
100342,314,202223,2022-06-05,33,fisica,br,PP,SPO
100342,371,202224,2022-06-12,8,fisica,br,P,NOR
100342,92,202224,2022-06-12,132,fisica,br,GG,SPO
100342,417,202225,2022-06-19,58,fisica,ar,G,ARG
100342,114,202219,2022-05-08,152,fisica,br,GG,SUL
100342,334,202219,2022-05-08,62,fisica,br,P,SPO
100342,64,202221,2022-05-22,33,fisica,br,P,SPO
100342,88,202221,2022-05-22,95,fisica,br,G,NOR
100342,253,202223,2022-06-05,110,fisica,br,M,RIO
100342,273,202225,2022-06-19,11,fisica,br,P,RIO
100342,185,202218,2022-05-01,67,fisica,br,M,RIO
100342,354,202219,2022-05-08,97,fisica,br,P,SUL
100342,91,202220,2022-05-15,86,fisica,br,P,SPO
100342,309,202220,2022-05-15,124,fisica,br,M,NOR
100342,269,202220,2022-05-15,133,fisica,br,M,SPO
100342,53,202221,2022-05-22,97,fisica,br,G,RIO
100342,109,202221,2022-05-22,51,fisica,br,M,RIO
100342,227,202223,2022-06-05,57,fisica,br,PP,SUL
100342,20,202223,2022-06-05,70,fisica,br,M,SUL
100342,176,202223,2022-06-05,96,fisica,br,G,NOR
100342,378,202224,2022-06-12,14,fisica,br,PP,NOR
100342,195,202219,2022-05-08,33,fisica,br,P,RIO
100342,335,202220,2022-05-15,7,fisica,br,PP,NOR
100342,29,202220,2022-05-15,62,fisica,br,M,RIO
100342,77,202221,2022-05-22,79,fisica,br,M,SPO
100342,13,202223,2022-06-05,320,fisica,br,GG,SUL
100342,108,202219,2022-05-08,69,fisica,br,M,NOR
100342,288,202220,2022-05-15,28,fisica,br,PP,RIO
100342,61,202220,2022-05-15,377,fisica,br,M,NOR
100342,184,202221,2022-05-22,108,fisica,br,G,SPO
100342,61,202221,2022-05-22,64,fisica,br,M,NOR
100342,45,202222,2022-05-29,38,fisica,br,M,SPO
100342,206,202222,2022-05-29,60,fisica,br,M,SPO
100342,408,202218,2022-05-01,126,fisica,uy,G,URU
100342,130,202218,2022-05-01,56,fisica,br,M,SPO
100342,131,202218,2022-05-01,40,fisica,br,P,RIO
100342,46,202220,2022-05-15,407,fisica,br,G,NOR
100342,53,202220,2022-05-15,253,fisica,br,G,RIO
100342,65,202223,2022-06-05,114,fisica,br,M,SUL
100342,73,202224,2022-06-12,114,fisica,br,G,RIO
100342,223,202224,2022-06-12,108,fisica,br,M,RIO
100342,246,202220,2022-05-15,247,fisica,br,M,RIO
100342,144,202221,2022-05-22,68,fisica,br,M,SUL
100342,392,202222,2022-05-29,62,fisica,br,M,SPO
100342,259,202223,2022-06-05,27,fisica,br,M,NOR
100342,139,202224,2022-06-12,77,fisica,br,M,SPO
100342,167,202218,2022-05-01,115,fisica,br,M,SUL
100342,4,202219,2022-05-08,104,fisica,br,G,SPO
100342,11,202219,2022-05-08,95,fisica,br,M,SUL
100342,368,202221,2022-05-22,51,fisica,br,M,SUL
100342,413,202222,2022-05-29,112,fisica,uy,G,URU
100342,363,202222,2022-05-29,19,fisica,br,PP,SPO
100342,178,202224,2022-06-12,30,fisica,br,M,NOR
100342,190,202223,2022-06-05,53,fisica,br,M,RIO
100342,140,202219,2022-05-08,80,fisica,br,M,RIO
100342,140,202220,2022-05-15,196,fisica,br,M,RIO
100342,310,202221,2022-05-22,29,fisica,br,PP,RIO
100342,76,202221,2022-05-22,70,fisica,br,G,SPO
100342,92,202222,2022-05-29,151,fisica,br,GG,SPO
100342,118,202224,2022-06-12,89,fisica,br,M,SPO
100342,74,202225,2022-06-19,152,fisica,br,G,NOR
100342,13,202218,2022-05-01,202,fisica,br,GG,SUL
100342,247,202218,2022-05-01,13,fisica,br,P,NOR
100342,19,202218,2022-05-01,189,fisica,br,GG,SPO
100342,14,202221,2022-05-22,85,fisica,br,M,SPO
100342,111,202223,2022-06-05,50,fisica,br,M,RIO
100342,280,202219,2022-05-08,45,fisica,br,P,SPO
100342,35,202220,2022-05-15,210,fisica,br,G,SPO
100342,215,202220,2022-05-15,312,fisica,br,M,RIO
100342,240,202220,2022-05-15,84,fisica,br,P,RIO
100342,139,202220,2022-05-15,90,fisica,br,M,SPO
100342,50,202221,2022-05-22,67,fisica,br,M,SPO
100342,82,202221,2022-05-22,86,fisica,br,M,SPO
100342,310,202223,2022-06-05,15,fisica,br,PP,RIO
100342,253,202224,2022-06-12,110,fisica,br,M,RIO
100342,239,202224,2022-06-12,35,fisica,br,P,RIO
100342,297,202218,2022-05-01,80,fisica,br,M,RIO
100342,232,202219,2022-05-08,25,fisica,br,P,NOR
100342,89,202220,2022-05-15,253,fisica,br,G,SPO
100342,104,202220,2022-05-15,33,fisica,br,M,NOR
100342,370,202220,2022-05-15,47,fisica,br,PP,SUL
100342,364,202222,2022-05-29,15,fisica,br,PP,SPO
100342,285,202222,2022-05-29,23,fisica,br,P,RIO
100342,22,202224,2022-06-12,74,fisica,br,M,SPO
100342,311,202225,2022-06-19,51,fisica,br,G,SUL
100342,13,202225,2022-06-19,166,fisica,br,GG,SUL
100342,41,202218,2022-05-01,90,fisica,br,G,RIO
100342,240,202218,2022-05-01,36,fisica,br,P,RIO
100342,1,202219,2022-05-08,182,fisica,br,G,SUL
100342,30,202220,2022-05-15,157,fisica,br,GG,RIO
100342,149,202221,2022-05-22,159,fisica,br,GG,SPO
100342,139,202223,2022-06-05,122,fisica,br,M,SPO
100342,202,202224,2022-06-12,126,fisica,br,M,SPO
100342,290,202220,2022-05-15,196,fisica,br,G,SUL
100342,306,202220,2022-05-15,64,fisica,br,P,RIO
100342,275,202222,2022-05-29,33,fisica,br,P,SUL
100342,114,202223,2022-06-05,174,fisica,br,GG,SUL
100342,411,202223,2022-06-05,88,fisica,uy,G,URU
100342,392,202224,2022-06-12,83,fisica,br,M,SPO
100342,263,202225,2022-06-19,58,fisica,br,M,NOR
100342,106,202221,2022-05-22,141,fisica,br,G,SUL
100342,114,202222,2022-05-29,187,fisica,br,GG,SUL
100342,202,202222,2022-05-29,82,fisica,br,M,SPO
100342,188,202222,2022-05-29,71,fisica,br,P,SUL
100342,258,202223,2022-06-05,60,fisica,br,P,RIO
100342,71,202223,2022-06-05,71,fisica,br,M,SPO
100342,50,202223,2022-06-05,151,fisica,br,M,SPO
100342,215,202225,2022-06-19,18,fisica,br,M,RIO
100342,53,202218,2022-05-01,123,fisica,br,G,RIO
100342,261,202218,2022-05-01,69,fisica,br,P,SPO
100342,412,202219,2022-05-08,78,fisica,uy,M,URU
100342,414,202219,2022-05-08,144,fisica,uy,G,URU
100342,208,202220,2022-05-15,167,fisica,br,M,NOR
100342,341,202220,2022-05-15,89,fisica,br,P,SPO
100342,63,202222,2022-05-29,68,fisica,br,G,RIO
100342,192,202225,2022-06-19,49,fisica,br,M,SPO
100342,407,202218,2022-05-01,150,web,br,GG,W
100342,18,202220,2022-05-15,266,fisica,br,G,SPO
100342,105,202221,2022-05-22,58,fisica,br,M,RIO
100342,149,202222,2022-05-29,152,fisica,br,GG,SPO
